scenario,dataset,image,gt_text,detected,ocr_text,ocr_conf,valid_format,complete_correct,char_correct,char_total,retries,det_latency_ms,ocr_latency_ms
Frontal,dataset_alpr,BDV-6777.png,BDV-6777,1,BDV-6777,0.0,1,1,7,7,0,20.303400000557303,950.0357999932021
Frontal,dataset_alpr,YQZ-9987.png,YQZ-9987,1,YQZ-9987,0.0,1,1,7,7,0,36.98909992817789,966.2845999700949
Frontal,dataset_alpr,HJX-8613.png,HJX-8613,1,HJX-8612,0.0,1,0,6,7,0,32.560399966314435,855.2267000777647
Frontal,dataset_alpr,TGS-9434.png,TGS-9434,1,TGS-9434,0.0,1,1,7,7,0,32.8999999910593,846.5838999254629
Frontal,dataset_alpr,PEM-0858.png,PEM-0858,1,PEN-6858,0.0,1,0,5,7,0,36.64099995512515,857.1818999480456
Frontal,dataset_alpr,UHO-2803.png,UHO-2803,1,UHO-2802,0.0,1,0,6,7,0,34.50029995292425,854.6482999809086
Frontal,dataset_alpr,EEE-8092.png,EEE-8092,1,EEE-8092,0.0,1,1,7,7,0,33.12529996037483,841.8888999149203
Frontal,dataset_alpr,ESI-0257.png,ESI-0257,1,ESI-6257,0.0,1,0,6,7,0,40.07610003463924,864.8126000771299
Frontal,dataset_alpr,MZT-1063.png,MZT-1063,1,MZT-1062,0.0,1,0,6,7,0,37.32180001679808,892.0552000636235
Frontal,dataset_alpr,KSN-4754.png,KSN-4754,1,KSN-4754,0.0,1,1,7,7,0,32.744199968874454,859.9550999933854
Frontal,dataset_alpr,GQT-7562.png,GQT-7562,1,GOT-7562,0.0,1,0,6,7,0,32.87730005104095,861.5492000244558
Frontal,dataset_alpr,PEB-4812.png,PEB-4812,1,PEB-4812,0.0,1,1,7,7,0,37.310399929992855,866.100599989295
Frontal,dataset_alpr,QVL-1421.png,QVL-1421,1,QVL-1421,0.0,1,1,7,7,0,32.45729999616742,882.9190999967977
Frontal,dataset_alpr,KZX-2145.png,KZX-2145,1,KZX-2145,0.0,1,1,7,7,0,32.71820000372827,899.7462000697851
Frontal,dataset_alpr,UUO-2903.png,UUO-2903,1,UOZ-962,0.0,0,0,1,7,2,32.60419995058328,2643.818899989128
Frontal,dataset_alpr,IGZ-7387.png,IGZ-7387,1,IGZ-7387,0.0,1,1,7,7,0,37.032100022770464,883.2448000321165
Frontal,dataset_alpr,NUE 9433.png,NUE-9433,1,NUE-9433,0.0,1,1,7,7,0,32.31440007220954,920.144599978812
Frontal,dataset_publico_placas,BAA-1743.png,BAA-1743,1,BAA-1742,0.0,1,0,6,7,0,32.26070001255721,836.4945999346673
Frontal,dataset_alpr,PBW-7423.png,PBW-7423,1,PBW-7423,0.0,1,1,7,7,0,32.769500045105815,861.0090999864042
Frontal,dataset_alpr,UEL-4831.png,UEL-4831,1,UEL-4831,0.0,1,1,7,7,0,32.4342999374494,840.5081999953836
Frontal,dataset_alpr,TGW-5516.png,TGW-5516,1,TGW-5516,0.0,1,1,7,7,0,32.70869993139058,844.7308000177145
Frontal,dataset_alpr,TRU-5988.png,TRU-5988,1,TRU-5988,0.0,1,1,7,7,0,32.546999980695546,950.8638000115752
Frontal,dataset_alpr,UGG-1146.png,UGG-1146,1,UGG-1146,0.0,1,1,7,7,0,37.11879998445511,887.8795999335125
Frontal,dataset_alpr,VUG-1154.png,VUG-1154,1,VUG-1154,0.0,1,1,7,7,0,33.563700038939714,879.4740999583155
Frontal,dataset_alpr,CTR-6785.png,CTR-6785,1,CTR-6785,0.0,1,1,7,7,0,32.36799989826977,864.8089999333024
Frontal,dataset_alpr,RAR-8132.png,RAR-8132,1,RAR-8132,0.0,1,1,7,7,0,32.37640007864684,855.2358000306413
Frontal,dataset_alpr,NWI-1452.png,NWI-1452,1,NWI-1452,0.0,1,1,7,7,0,38.40830002445728,865.4720999766141
Frontal,dataset_alpr,VGY-0306.png,VGY-0306,1,VGY-6306,0.0,1,0,6,7,0,32.71649999078363,865.6667000614107
Frontal,dataset_alpr,GAO-6519.png,GAO-6519,1,GAO-6519,0.0,1,1,7,7,0,32.4104999890551,854.2521999916062
Frontal,dataset_alpr,VTY-8733.png,VTY-8733,1,VIV-8732,0.0,1,0,4,7,0,33.32669998053461,842.5020000431687
Frontal,dataset_alpr,HJQ-7960.png,HJQ-7960,1,HJO-7960,0.0,1,0,6,7,0,32.163400086574256,874.7024000622332
Frontal,dataset_alpr,LOG-7307.png,LOG-7307,1,LOG-7307,0.0,1,1,7,7,0,32.19070006161928,878.0288000125438
Frontal,dataset_alpr,MTU-0462.png,MTU-0462,1,MTU-6462,0.0,1,0,6,7,0,32.17549994587898,849.6982000069693
Frontal,dataset_alpr,OSZ-1471.png,OSZ-1471,1,OSZ-1471,0.0,1,1,7,7,0,32.399200019426644,850.4154999973252
Frontal,dataset_alpr,LUG-0990.png,LUG-0990,1,LUG-0990,0.0,1,1,7,7,0,31.98089997749776,883.4673999808729
Frontal,dataset_alpr,UAR-1048.png,UAR-1048,1,UAR-1048,0.0,1,1,7,7,0,32.443400006741285,858.858099905774
Frontal,dataset_alpr,VOF-6157.png,VOF-6157,1,VOF-6157,0.0,1,1,7,7,0,39.311999920755625,862.5826999777928
Frontal,dataset_alpr,HRL 1924.png,HRL-1924,1,HRL-1924,0.0,1,1,7,7,0,32.28480007965118,864.1843000659719
Frontal,dataset_alpr,GUD-7950.png,GUD-7950,1,GUD-7950,0.0,1,1,7,7,0,32.25320007186383,877.7736000483856
Frontal,dataset_alpr,EZN-6131.png,EZN-6131,1,EZN-6131,0.0,1,1,7,7,0,51.55610002111644,874.1987000685185
Frontal,dataset_publico_placas,SAY-8048.png,SAY-8048,1,SAY-8048,0.0,1,1,7,7,0,32.276000012643635,847.1428999910131
Frontal,dataset_alpr,PPH-1709.png,PPH-1709,1,PPH-1709,0.0,1,1,7,7,0,32.28129993658513,867.668499937281
Frontal,dataset_alpr,LZG-3413.png,LZG-3413,1,LZG-3413,0.0,1,1,7,7,0,33.70379994157702,844.609500025399
Frontal,dataset_alpr,ZHA-7942.png,ZHA-7942,1,ZHA-7942,0.0,1,1,7,7,0,33.3518999395892,851.8517999909818
Frontal,dataset_alpr,ZEG-7144.png,ZEG-7144,1,ZEG-7144,0.0,1,1,7,7,0,32.24420000333339,844.7852999670431
Frontal,dataset_alpr,PBW-5143.png,PBW-5143,1,PBW-5143,0.0,1,1,7,7,0,32.24720002617687,851.4689999865368
Frontal,dataset_alpr,UQF-3211.png,UQF-3211,1,UOF-3214,0.0,1,0,5,7,0,37.563899997621775,885.9959000255913
Frontal,dataset_alpr,LCR 5328.png,LCR-5328,1,LCR-5328,0.0,1,1,7,7,0,32.563700107857585,880.4440000094473
Frontal,dataset_alpr,UII-6656.png,UII-6656,1,ULI-6656,0.0,1,0,6,7,0,32.93750004377216,862.2641999972984
Frontal,dataset_alpr,SGY-6789.png,SGY-6789,1,SGY-6789,0.0,1,1,7,7,0,32.169200014323,864.581499947235
Frontal,dataset_alpr,BRK-4527.png,BRK-4527,1,BRK-4527,0.0,1,1,7,7,0,32.82520000357181,868.1636999826878
Frontal,dataset_alpr,YFG-8291.png,YFG-8291,1,VFG-8294,0.0,1,0,5,7,0,32.74110006168485,924.0294999908656
Frontal,dataset_alpr,CJU-7061.png,CJU-7061,1,CJU-7061,0.0,1,1,7,7,0,32.14050002861768,850.0984000274912
Frontal,dataset_alpr,WVT 6266.png,WVT-6266,1,WVT-6266,0.0,1,1,7,7,0,34.44129996933043,852.4771999800578
Frontal,dataset_alpr,KSJ-8340.png,KSJ-8340,1,KSJ-8340,0.0,1,1,7,7,0,32.1885000448674,855.2251999499276
Frontal,dataset_publico_placas_smallfar,UAC-0973.png,UAC-0973,1,UAC-6972,0.0,1,0,5,7,0,32.1921999566257,850.6385999498889
Frontal,dataset_alpr,PFJ-9023.png,PFJ-9023,1,PFJ-9623,0.0,1,0,6,7,0,32.04900003038347,850.2027000067756
Frontal,dataset_alpr,RKM-3987.png,RKM-3987,1,RKN-3987,0.0,1,0,6,7,0,32.34439995139837,1038.7966999551281
Frontal,dataset_alpr,IGA-7046.png,IGA-7046,1,IGA-7646,0.0,1,0,6,7,0,32.092100009322166,904.3945999583229
Frontal,dataset_alpr,GOO-3897.png,GOO-3897,1,GOO-3897,0.0,1,1,7,7,0,32.20569994300604,873.3348000096157
Frontal,dataset_alpr,XAH-1329.png,XAH-1329,1,XAH-1329,0.0,1,1,7,7,0,34.16709997691214,893.1723000714555
Frontal,dataset_alpr,GNU-2640.png,GNU-2640,1,GNU-2646,0.0,1,0,6,7,0,32.29999996256083,898.5602000029758
Frontal,dataset_publico_placas,QVL-9619.png,QVL-9619,1,QVL-9619,0.0,1,1,7,7,0,32.06499991938472,882.8524999553338
Frontal,dataset_alpr,QMT-8878.png,QMT-8878,1,QNT-8878,0.0,1,0,6,7,0,32.83580008428544,971.8455999391153
Frontal,dataset_alpr,USJ-9611.png,USJ-9611,1,USJ-9611,0.0,1,1,7,7,0,32.0013000164181,1169.8250999907032
Frontal,dataset_alpr,EFV-3701.png,EFV-3701,1,EFV-3761,0.0,1,0,6,7,0,32.26489992812276,1078.4565000794828
Frontal,dataset_alpr,RXE-1521.png,RXE-1521,1,RXE-1521,0.0,1,1,7,7,0,32.25039993412793,898.5092000802979
Frontal,dataset_alpr,DXA-1664.png,DXA-1664,1,DXA-1664,0.0,1,1,7,7,0,32.34160004649311,866.7804000433534
Frontal,dataset_alpr,JQW-4234.png,JQW-4234,1,JOW-4234,0.0,1,0,6,7,0,32.18550002202392,862.6668000360951
Frontal,dataset_alpr,PAI-7051.png,PAI-7051,1,PAI-7051,0.0,1,1,7,7,0,32.20170002896339,898.3300999971107
Frontal,dataset_alpr,OYA-7478.png,OYA-7478,1,OVA-7478,0.0,1,0,6,7,0,32.23379992414266,874.3285000091419
Frontal,dataset_alpr,NPJ-3905.png,NPJ-3905,1,NPJ-3965,0.0,1,0,6,7,0,32.164999982342124,871.0841999854892
Frontal,dataset_alpr,EBD-1403.png,EBD-1403,1,EBD-1402,0.0,1,0,6,7,0,32.35340001992881,967.3203999409452
Frontal,dataset_alpr,ETU-8875.png,ETU-8875,1,ETU-8875,0.0,1,1,7,7,0,33.57640001922846,996.487999917008
Frontal,dataset_alpr,CMR-9729.png,CMR-9729,1,CMR-9729,0.0,1,1,7,7,0,32.05909999087453,847.4510000087321
Frontal,dataset_alpr,GJA 8158.png,GJA-8158,1,GJA-8158,0.0,1,1,7,7,0,32.12160000111908,847.040000022389
Frontal,dataset_alpr,GYX-0442.png,GYX-0442,1,GYX-0442,0.0,1,1,7,7,0,32.16010006144643,839.742699987255
Frontal,dataset_alpr,AAF-2180.png,AAF-2180,1,AAF-2180,0.0,1,1,7,7,0,32.124699908308685,844.6805999847129
Frontal,dataset_alpr,ZUD 7919.png,ZUD-7919,1,ZUD-7919,0.0,1,1,7,7,0,32.03890006989241,839.6855000173673
Frontal,dataset_alpr,GED-5499.png,GED-5499,1,GED-5499,0.0,1,1,7,7,0,32.47570001985878,868.4982000850141
Frontal,dataset_alpr,UHT-1186.png,UHT-1186,1,UHT-1186,0.0,1,1,7,7,0,32.06680004950613,849.8210000107065
Frontal,dataset_alpr,YVW-3846.png,YVW-3846,1,YVN-3846,0.0,1,0,6,7,0,32.11560007184744,894.4846000522375
Frontal,dataset_alpr,RJC-0383.png,RJC-0383,1,RJC-0382,0.0,1,0,6,7,0,32.27959992364049,857.1570999920368
Frontal,dataset_publico_placas_smallfar,VCX-3862.png,VCX-3862,1,VCX-3862,0.0,1,1,7,7,0,41.03429999668151,917.2673999564722
Frontal,dataset_alpr,HWM-3027.png,HWM-3027,1,HWN-3027,0.0,1,0,6,7,0,32.93889993801713,882.3157000588253
Frontal,dataset_alpr,NER-8170.png,NER-8170,1,NER-8176,0.0,1,0,6,7,0,32.044999999925494,883.6441000457853
Frontal,dataset_alpr,OWD-5542.png,OWD-5542,1,OWD-5542,0.0,1,1,7,7,0,32.50959992874414,942.0450000325218
Frontal,dataset_alpr,BWQ-1964.png,BWQ-1964,1,BWO-1964,0.0,1,0,6,7,0,32.21950004808605,875.2849000738934
Frontal,dataset_alpr,VPJ-1482.png,VPJ-1482,1,VPJ-1482,0.0,1,1,7,7,0,31.958700041286647,866.4123999187723
Frontal,dataset_alpr,JER-5235.png,JER-5235,1,JER-5235,0.0,1,1,7,7,0,32.218500040471554,885.0292999995872
Frontal,dataset_alpr,PFC-6219.png,PFC-6219,1,PFC-6219,0.0,1,1,7,7,0,32.21740003209561,862.1067999629304
Frontal,dataset_alpr,EOY-2048.png,EOY-2048,1,EOV-2048,0.0,1,0,6,7,0,32.11270004976541,906.3270000042394
Frontal,dataset_alpr,ABN-8470.png,ABN-8470,1,ABN-8470,0.0,1,1,7,7,0,32.19689999241382,883.0385999754071
Frontal,dataset_alpr,ZSH-3950.png,ZSH-3950,1,ZSH-3950,0.0,1,1,7,7,0,32.02179993968457,908.6538999108598
Distancia corta,dataset_alpr,AWX-4446.png,AWX-4446,1,ANX-4446,0.0,1,0,6,7,0,32.17300004325807,877.5551000144333
Distancia corta,dataset_publico_placas,VPN-6565.png,VPN-6565,1,VPN-6565,0.0,1,1,7,7,0,32.17349993065,863.6374999769032
Distancia corta,dataset_alpr,NNH-6578.png,NNH-6578,1,NNH-6578,0.0,1,1,7,7,0,32.27680001873523,867.0740999514237
Distancia corta,dataset_alpr,BUI-3524.png,BUI-3524,1,BUI-3524,0.0,1,1,7,7,0,32.037499942816794,843.6664999462664
Distancia corta,dataset_alpr,PRX-8821.png,PRX-8821,1,PRX-8821,0.0,1,1,7,7,0,33.35689997766167,845.7554000196978
Distancia corta,dataset_alpr,UUJ-2195.png,UUJ-2195,1,WUJ-2195,0.0,1,0,6,7,0,32.16760000213981,898.4942999668419
Distancia corta,dataset_alpr,NYU-8744.png,NYU-8744,1,NYU-8744,0.0,1,1,7,7,0,32.13639999739826,913.9960999600589
Distancia corta,dataset_alpr,DNS-7070.png,DNS-7070,1,DNS-7670,0.0,1,0,6,7,0,32.28540008421987,852.5957999518141
Distancia corta,dataset_alpr,PBM-6098.png,PBM-6098,1,PBN-6098,0.0,1,0,6,7,0,31.944400048814718,872.3177999490872
Distancia corta,dataset_alpr,IYV-8932.png,IYV-8932,1,IVV-8932,0.0,1,0,6,7,0,32.237500068731606,877.5618999497965
Distancia corta,dataset_alpr,HRH-6501.png,HRH-6501,1,HRH-6501,0.0,1,1,7,7,0,32.55370003171265,890.0840000715107
Distancia corta,dataset_alpr,EEE-6459.png,EEE-6459,1,EEE-6459,0.0,1,1,7,7,0,32.24430000409484,876.4149000635371
Distancia corta,dataset_alpr,PQP-1762.png,PQP-1762,1,PQP-1762,0.0,1,1,7,7,0,32.33319998253137,869.6825999068096
Distancia corta,dataset_alpr,GNI-2023.png,GNI-2023,1,GNI-2623,0.0,1,0,6,7,0,32.489300007000566,856.8770999554545
Distancia corta,dataset_alpr,UVC-6407.png,UVC-6407,1,UVC-6467,0.0,1,0,6,7,0,32.33329998329282,849.9744000146165
Distancia corta,dataset_alpr,ORE-3214.png,ORE-3214,1,ORE-3214,0.0,1,1,7,7,0,32.11190004367381,845.3556000022218
Distancia corta,dataset_alpr,FCO-9082.png,FCO-9082,1,FCO-9082,0.0,1,1,7,7,0,34.084999933838844,853.6561999935657
Distancia corta,dataset_alpr,AFL-8677.png,AFL-8677,1,AFL-8677,0.0,1,1,7,7,0,32.54380007274449,855.3240000037476
Distancia corta,dataset_alpr,ZTZ-3271.png,ZTZ-3271,1,ZIZ-3271,0.0,1,0,6,7,0,32.01189998071641,845.1529999729246
Distancia corta,dataset_alpr,YZW-9292.png,YZW-9292,1,YZW-9292,0.0,1,1,7,7,0,32.1647000964731,860.9204000094905
Distancia corta,dataset_alpr,JYH-0455.png,JYH-0455,1,JVH-0455,0.0,1,0,6,7,0,32.11639996152371,869.0429000416771
Distancia corta,dataset_alpr,OQJ-8954.png,OQJ-8954,1,OOJ-8954,0.0,1,0,6,7,0,32.31550008058548,1025.2605000277981
Distancia corta,dataset_alpr,GPV-1160.png,GPV-1160,1,GPV-1160,0.0,1,1,7,7,0,31.906999996863306,1027.1367999957874
Distancia corta,dataset_publico_placas,NEX-4225.png,NEX-4225,1,NEX-4225,0.0,1,1,7,7,0,32.136699999682605,976.453399984166
Distancia corta,dataset_publico_placas,HRE-0797.png,HRE-0797,1,HRE-0797,0.0,1,1,7,7,0,31.99100005440414,944.3661000113934
Distancia corta,dataset_alpr,PBO-5327.png,PBO-5327,1,PBO-5327,0.0,1,1,7,7,0,32.00400003697723,983.7781999958679
Distancia corta,dataset_alpr,SKL-5411.png,SKL-5411,1,SKL-5411,0.0,1,1,7,7,0,32.75110002141446,948.7150999484584
Distancia corta,dataset_alpr,FDO-8174.png,FDO-8174,1,FDO-8174,0.0,1,1,7,7,0,32.03070000745356,981.4772999379784
Distancia corta,dataset_alpr,LMB 4649.png,LMB-4649,1,LMB-4649,0.0,1,1,7,7,0,32.45289996266365,1076.3881999300793
Distancia corta,dataset_alpr,GSP-8741.png,GSP-8741,1,GSP-8741,0.0,1,1,7,7,0,33.50519994273782,1010.2989000733942
Distancia corta,dataset_alpr,TUW-5757.png,TUW-5757,1,TUN-5757,0.0,1,0,6,7,0,32.339900033548474,965.2197000104934
Distancia corta,dataset_alpr,MUL-8957.png,MUL-8957,1,MUL-8957,0.0,1,1,7,7,0,33.45149999950081,992.5563000142574
Distancia corta,dataset_alpr,VDM-5416.png,VDM-5416,1,VDM-5416,0.0,1,1,7,7,0,32.036200049333274,1035.1432000752538
Distancia corta,dataset_alpr,QQY-1513.png,QQY-1513,1,QQY-1513,0.0,1,1,7,7,0,32.35059999860823,985.1969999726862
Distancia corta,dataset_alpr,JRA-8065.png,JRA-8065,1,JRA-8065,0.0,1,1,7,7,0,32.23420004360378,981.9531000684947
Distancia corta,dataset_alpr,PWU-8286.png,PWU-8286,1,PWU-8286,0.0,1,1,7,7,0,32.11159992497414,1214.5560999633744
Distancia corta,dataset_alpr,WGS 7119.png,WGS-7119,1,WGS-7119,0.0,1,1,7,7,0,32.14170003775507,1205.112800002098
Distancia corta,dataset_publico_placas,BHK-6967.png,BHK-6967,1,BHK-6967,0.0,1,1,7,7,0,32.10169996600598,1102.5393001036718
Distancia corta,dataset_alpr,SZS-3718.png,SZS-3718,1,SZS-3718,0.0,1,1,7,7,0,32.19050006009638,998.474600026384
Distancia corta,dataset_alpr,ORZ-7559.png,ORZ-7559,1,ORZ-7559,0.0,1,1,7,7,0,31.871599960140884,1006.0197000857443
Distancia corta,dataset_alpr,UPW-0021.png,UPW-0021,1,UPW-0024,0.0,1,0,6,7,0,32.20279992092401,1015.7809999072924
Distancia corta,dataset_alpr,DCB-4260.png,DCB-4260,1,DCB-4260,0.0,1,1,7,7,0,32.29510004166514,1071.8996999785304
Distancia corta,dataset_alpr,BOK-2396.png,BOK-2396,1,BOK-2396,0.0,1,1,7,7,0,32.26670005824417,1063.7826999882236
Distancia corta,dataset_alpr,LGA-6985.png,LGA-6985,1,LGA-6985,0.0,1,1,7,7,0,32.8345000743866,959.7190000349656
Distancia corta,dataset_alpr,SBR-6559.png,SBR-6559,1,SBR-6559,0.0,1,1,7,7,0,32.26519993040711,1087.0804999722168
Distancia corta,dataset_alpr,CSW-0285.png,CSW-0285,1,CSW-6285,0.0,1,0,6,7,0,32.14129991829395,986.6473000729457
Distancia corta,dataset_alpr,XRU-6913.png,XRU-6913,1,XRU-6913,0.0,1,1,7,7,0,32.33950003050268,955.541200004518
Distancia corta,dataset_alpr,BMK-5337.png,BMK-5337,1,BNK-5337,0.0,1,0,6,7,0,32.43959997780621,961.148799979128
Distancia corta,dataset_alpr,RNH-1068.png,RNH-1068,1,RNH-1068,0.0,1,1,7,7,0,32.105599995702505,959.9250999744982
Distancia corta,dataset_alpr,CTE-1383.png,CTE-1383,1,CTE-1382,0.0,1,0,6,7,0,32.228600000962615,957.7045000623912
Distancia corta,dataset_alpr,HDN-4679.png,HDN-4679,1,HDN-4679,0.0,1,1,7,7,0,32.26649994030595,1000.3723000409082
Distancia corta,dataset_alpr,HZW-0111.png,HZW-0111,1,HZW-0111,0.0,1,1,7,7,0,35.59959994163364,968.1133000412956
Distancia corta,dataset_alpr,KAH-2500.png,KAH-2500,1,KAH-2500,0.0,1,1,7,7,0,32.31559996493161,1021.7051999643445
Distancia corta,dataset_alpr,ZIN-8631.png,ZIN-8631,1,ZIN-8631,0.0,1,1,7,7,0,32.41759992670268,1055.7982000755146
Distancia corta,dataset_alpr,FYD-5388.png,FYD-5388,1,FYD-5388,0.0,1,1,7,7,0,31.981499982066453,972.5052000721917
Distancia corta,dataset_publico_placas,BEV-7157.png,BEV-7157,1,BEV-7157,0.0,1,1,7,7,0,32.85509999841452,898.094900068827
Distancia corta,dataset_alpr,PCL-0385.png,PCL-0385,1,PCL-0385,0.0,1,1,7,7,0,33.63670001272112,852.753599989228
Distancia corta,dataset_alpr,SRC-5225.png,SRC-5225,1,SRC-5225,0.0,1,1,7,7,0,32.23970008548349,860.8215000713244
Distancia corta,dataset_alpr,AJQ-6973.png,AJQ-6973,1,AJQ-6972,0.0,1,0,6,7,0,34.18199997395277,907.6720000011846
Distancia corta,dataset_alpr,BIX-0840.png,BIX-0840,1,BIX-0840,0.24,1,1,7,7,0,32.29030000511557,862.5558000057936
Distancia corta,dataset_alpr,AQV-6618.png,AQV-6618,1,AQV-6618,0.0,1,1,7,7,0,32.28539996780455,876.6373000107706
Distancia corta,dataset_alpr,AMM-1227.png,AMM-1227,1,AMN-1227,0.0,1,0,6,7,0,32.05749997869134,868.1170999770984
Distancia corta,dataset_publico_placas,HBI-1475.png,HBI-1475,1,HBI-1475,0.0,1,1,7,7,0,32.08549995906651,875.6448000203818
Distancia corta,dataset_alpr,AYL-5816.png,AYL-5816,1,AYL-5816,0.0,1,1,7,7,0,31.902899965643883,872.1091999905184
Distancia corta,dataset_alpr,XRM-8222.png,XRM-8222,1,XRN-8222,0.0,1,0,6,7,0,32.10049995686859,914.3527999985963
Distancia corta,dataset_alpr,SST-0327.png,SST-0327,1,SST-0327,0.0,1,1,7,7,0,32.06920006778091,871.2078999960795
Distancia corta,dataset_alpr,VNL-9600.png,VNL-9600,1,VNL-9600,0.0,1,1,7,7,0,32.10459998808801,879.4575000647455
Distancia corta,dataset_alpr,CRK-5802.png,CRK-5802,1,CRK-5862,0.0,1,0,6,7,0,32.15140011161566,887.3509999830276
Distancia corta,dataset_alpr,WEU-7165.png,WEU-7165,1,WEU-7165,0.0,1,1,7,7,0,32.14589995332062,1597.8491998976097
Distancia corta,dataset_alpr,TOP-6318.png,TOP-6318,1,TOP-6318,0.0,1,1,7,7,0,31.67570009827614,846.1989000206813
Distancia corta,dataset_alpr,EKF-0644.png,EKF-0644,1,EKF-6644,0.0,1,0,6,7,0,32.35880006104708,871.7780999140814
Distancia corta,dataset_alpr,KPS-4034.png,KPS-4034,1,KPS-4034,0.0,1,1,7,7,0,32.08040003664792,875.0212000450119
Distancia corta,dataset_alpr,ROG-7956.png,ROG-7956,1,ROG-7956,0.0,1,1,7,7,0,32.1726999245584,867.7235000068322
Distancia corta,dataset_alpr,KAS-4754.png,KAS-4754,1,KAS-4754,0.0,1,1,7,7,0,31.99160005897284,855.8165000285953
Distancia corta,dataset_alpr,OJK-6112.png,OJK-6112,1,OJK-6112,0.0,1,1,7,7,0,32.09870005957782,864.7929999278858
Distancia corta,dataset_publico_placas,GPG-2214.png,GPG-2214,1,GPG-2211,0.0,1,0,6,7,0,32.051100046373904,888.6023999657482
Distancia corta,dataset_alpr,VPN-6555.png,VPN-6555,1,VPN-6555,0.0,1,1,7,7,0,32.11209992878139,898.0414000106975
Distancia corta,dataset_alpr,LGU-0209.png,LGU-0209,1,LGU-6269,0.0,1,0,5,7,0,32.13499998673797,875.6367000751197
Distancia corta,dataset_alpr,RFN-6392.png,RFN-6392,1,RFN-6392,0.0,1,1,7,7,0,32.29500004090369,860.4403999634087
Distancia corta,dataset_publico_placas,DVT-6634.png,DVT-6634,1,DVT-6634,0.0,1,1,7,7,0,32.32560004107654,907.8166999388486
Distancia corta,dataset_alpr,LSQ-4053.png,LSQ-4053,1,LSQ-4052,0.0,1,0,6,7,0,32.52560005057603,877.2114999592304
Distancia corta,dataset_alpr,LMS-9168.png,LMS-9168,1,LNS-9168,0.0,1,0,6,7,0,32.22970000933856,853.8607999216765
Distancia corta,dataset_alpr,GDS-1272.png,GDS-1272,1,GDS-1272,0.0,1,1,7,7,0,32.662800047546625,867.0386000303552
Distancia corta,dataset_alpr,AMU-0851.png,AMU-0851,1,AMU-6851,0.0,1,0,6,7,0,32.09360002074391,883.6851000087336
Distancia corta,dataset_alpr,HTY-1497.png,HTY-1497,1,HTY-1497,0.0,1,1,7,7,0,32.18640002887696,865.4344000387937
Distancia corta,dataset_alpr,BVK 5604.png,BVK-5604,1,BVK-5604,0.0,1,1,7,7,0,35.65400000661612,873.143499949947
Distancia corta,dataset_alpr,BFO-9975.png,BFO-9975,1,BFO-9975,0.0,1,1,7,7,0,32.84369991160929,881.4996000146493
Distancia corta,dataset_alpr,SZU-7523.png,SZU-7523,1,SZU-7522,0.0,1,0,6,7,0,35.68169998470694,881.1715999618173
Distancia corta,dataset_alpr,NTB 9730.png,NTB-9730,1,NTB-9730,0.0,1,1,7,7,0,32.77499997057021,868.3293000794947
Distancia corta,dataset_alpr,QZH-9137.png,QZH-9137,1,QZH-9137,0.0,1,1,7,7,0,32.043499988503754,863.8112000189722
Distancia corta,dataset_alpr,CUB-2343.png,CUB-2343,1,CUB-2342,0.0,1,0,6,7,0,33.7569999974221,857.32349997852
Distancia corta,dataset_alpr,HQU-4872.png,HQU-4872,1,HOU-4872,0.0,1,0,6,7,0,32.2304000146687,840.5928000574932
Distancia corta,dataset_alpr,KPK-0520.png,KPK-0520,1,KPK-0520,0.0,1,1,7,7,0,32.25699998438358,850.7048999890685
Distancia corta,dataset_publico_placas,WPP-6545.png,WPP-6545,1,WPP-6545,0.0,1,1,7,7,0,32.16159995645285,847.1896999981254
Distancia corta,dataset_alpr,KZK-6721.png,KZK-6721,1,KZK-6721,0.0,1,1,7,7,0,32.298199948854744,863.1450000684708
Distancia corta,dataset_publico_placas_smallfar,HFL-0059.png,HFL-0059,1,HFL-6059,0.0,1,0,6,7,0,33.701099921017885,857.4308000970632
Distancia corta,dataset_alpr,RZA-7208.png,RZA-7208,1,RZA-7268,0.0,1,0,6,7,0,32.831299933604896,867.6200000336394
Distancia corta,dataset_alpr,VOP-2653.png,VOP-2653,1,VOP-2653,0.0,1,1,7,7,0,32.38540003076196,901.4227000297979
Distancia corta,dataset_alpr,CCW-0741.png,CCW-0741,1,CCW-0741,0.0,1,1,7,7,0,31.82490007020533,982.8763999976218
Distancia corta,dataset_alpr,NFQ-3896.png,NFQ-3896,1,NFQ-3896,0.0,1,1,7,7,0,32.41320000961423,1127.3326000664383
Distancia corta,dataset_alpr,UWY-0615.png,UWY-0615,1,UNY-6615,0.0,1,0,5,7,0,35.25580000132322,1008.8183999760076
Distancia corta,dataset_alpr,PKA-4594.png,PKA-4594,1,PKA-4594,0.0,1,1,7,7,0,32.42750000208616,916.2831999128684
Distancia corta,dataset_alpr,CGS-5841.png,CGS-5841,1,CGS-5841,0.0,1,1,7,7,0,32.07840002141893,858.3712999243289
Distancia corta,dataset_alpr,ULD-5559.png,ULD-5559,1,ULD-5559,0.0,1,1,7,7,0,32.144400058314204,852.04030002933
Distancia corta,dataset_alpr,GUT-8087.png,GUT-8087,1,GUT-8087,0.0,1,1,7,7,0,32.368000014685094,857.3144000256434
Distancia corta,dataset_publico_placas,UZI-7471.png,UZI-7471,1,UZI-7471,0.0,1,1,7,7,0,32.59339998476207,858.1763999536633
